6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI2NjU0M3x0aXxsb3Jh};02.12.2021 - 02:31:06 AM;3;303;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412266843 /> </measure>;02.12.2021 - 02:31:06 AM;7;127;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI2Njg0N3x0aXxsb3Jh};02.12.2021 - 02:31:07 AM;1;303;
4;200;t|19.07|ti|UL|ts|1638412267208;02.12.2021 - 02:31:07 AM;5;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412267602</div>;02.12.2021 - 02:31:07 AM;3;97;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412268014 /> </measure>;02.12.2021 - 02:31:08 AM;5;127;
3;200;{t:19.38,ti:JSON,ts:1638412268401};02.12.2021 - 02:31:08 AM;3;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412268793</div>;02.12.2021 - 02:31:08 AM;3;97;
3;200;{t:19.38,ti:JSON,ts:1638412269197};02.12.2021 - 02:31:09 AM;1;34;
7;200;t|19.07|ti|TEROS12|ts|1638412269582;02.12.2021 - 02:31:09 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412270007};02.12.2021 - 02:31:10 AM;1;34;
3;200;{t:19.38,ti:JSON,ts:1638412270392};02.12.2021 - 02:31:10 AM;1;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412270870</div>;02.12.2021 - 02:31:10 AM;3;97;
4;200;t|19.07|ti|UL|ts|1638412271258;02.12.2021 - 02:31:11 AM;1;30;
5;200;{tempe:12.71};02.12.2021 - 02:31:11 AM;1;13;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412272060</div>;02.12.2021 - 02:31:12 AM;4;97;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI3MjE1Mnx0aXxsb3Jh};02.12.2021 - 02:31:12 AM;5;303;
5;200;<?xml version=1.0 encoding=UTF-8?><measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><value=20.45 />;02.12.2021 - 02:31:12 AM;5;102;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};02.12.2021 - 02:31:12 AM;5;294;
5;200;tempo|12.55;02.12.2021 - 02:31:13 AM;0;11;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412273650</div>;02.12.2021 - 02:31:13 AM;3;97;
7;200;t|19.07|ti|TEROS12|ts|1638412274040;02.12.2021 - 02:31:14 AM;1;35;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI3MzkyOHx0aXxsb3Jh};02.12.2021 - 02:31:14 AM;1;303;
7;200;t|19.07|ti|TEROS12|ts|1638412274433;02.12.2021 - 02:31:14 AM;2;35;
5;200;tempo|12.55;02.12.2021 - 02:31:14 AM;1;11;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412275233</div>;02.12.2021 - 02:31:15 AM;2;97;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412275633</div>;02.12.2021 - 02:31:15 AM;3;97;
7;200;t|19.07|ti|TEROS12|ts|1638412276039;02.12.2021 - 02:31:16 AM;1;35;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412276449</div>;02.12.2021 - 02:31:16 AM;2;97;
5;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><value=20.45 />;02.12.2021 - 02:31:16 AM;2;68;
7;200;t|19.07|ti|TEROS12|ts|1638412277231;02.12.2021 - 02:31:17 AM;1;35;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412277640 /> </measure>;02.12.2021 - 02:31:17 AM;11;127;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412278030</div>;02.12.2021 - 02:31:18 AM;2;97;
5;200;{t12.71};02.12.2021 - 02:31:18 AM;0;8;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI3ODYwNHx0aXxsb3Jh};02.12.2021 - 02:31:18 AM;1;303;
7;200;t|19.07|ti|TEROS12|ts|1638412278884;02.12.2021 - 02:31:18 AM;0;35;
7;200;t|19.07|ti|TEROS12|ts|1638412279238;02.12.2021 - 02:31:19 AM;1;35;
7;200;t|19.07|ti|TEROS12|ts|1638412279639;02.12.2021 - 02:31:19 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412280036};02.12.2021 - 02:31:20 AM;0;34;
5;200;{t12.71};02.12.2021 - 02:31:20 AM;1;8;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};02.12.2021 - 02:31:20 AM;1;268;
5;200;t12.71};02.12.2021 - 02:31:21 AM;1;7;
3;200;{t:19.38,ti:JSON,ts:1638412281803};02.12.2021 - 02:31:21 AM;2;34;
7;200;t|19.07|ti|TEROS12|ts|1638412282312;02.12.2021 - 02:31:22 AM;1;35;
5;200;tempo|12.55;02.12.2021 - 02:31:22 AM;0;11;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412283129</div>;02.12.2021 - 02:31:23 AM;2;97;
4;200;t|19.07|ti|UL|ts|1638412283528;02.12.2021 - 02:31:23 AM;1;30;
3;200;{t:19.38,ti:JSON,ts:1638412283919};02.12.2021 - 02:31:23 AM;1;34;
5;200;{:12.71};02.12.2021 - 02:31:24 AM;0;8;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412284713</div>;02.12.2021 - 02:31:24 AM;4;97;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI4NDUwMnx0aXxsb3Jh};02.12.2021 - 02:31:24 AM;1;303;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412285110 /> </measure>;02.12.2021 - 02:31:25 AM;10;127;
3;200;{t:19.38,ti:JSON,ts:1638412285494};02.12.2021 - 02:31:25 AM;1;34;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412285892 /> </measure>;02.12.2021 - 02:31:25 AM;8;127;
7;200;t|19.07|ti|TEROS12|ts|1638412286302;02.12.2021 - 02:31:26 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412286693};02.12.2021 - 02:31:26 AM;1;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412287084</div>;02.12.2021 - 02:31:27 AM;2;97;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412287479 /> </measure>;02.12.2021 - 02:31:27 AM;5;127;
4;200;t|19.07|ti|UL|ts|1638412287868;02.12.2021 - 02:31:27 AM;2;30;
5;200;2584.5 33g8k;02.12.2021 - 02:31:28 AM;0;12;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412288665 /> </measure>;02.12.2021 - 02:31:28 AM;6;127;
7;200;t|19.07|ti|TEROS12|ts|1638412289043;02.12.2021 - 02:31:29 AM;0;35;
5;200;t12.71};02.12.2021 - 02:31:29 AM;0;7;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412289846 /> </measure>;02.12.2021 - 02:31:29 AM;5;127;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412290246 /> </measure>;02.12.2021 - 02:31:30 AM;5;127;
3;200;{t:19.38,ti:JSON,ts:1638412290633};02.12.2021 - 02:31:30 AM;1;34;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1};02.12.2021 - 02:31:31 AM;1;265;
7;200;t|19.07|ti|TEROS12|ts|1638412291470;02.12.2021 - 02:31:31 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412291858};02.12.2021 - 02:31:31 AM;2;34;
4;200;t|19.07|ti|UL|ts|1638412292257;02.12.2021 - 02:31:32 AM;0;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412292641</div>;02.12.2021 - 02:31:32 AM;2;97;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI5MjQ3MHx0aXxsb3Jh};02.12.2021 - 02:31:32 AM;1;303;
7;200;t|19.07|ti|TEROS12|ts|1638412293034;02.12.2021 - 02:31:33 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412293433};02.12.2021 - 02:31:33 AM;1;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412293826</div>;02.12.2021 - 02:31:33 AM;5;97;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412294240 /> </measure>;02.12.2021 - 02:31:34 AM;10;127;
3;200;{t:19.38,ti:JSON,ts:1638412294614};02.12.2021 - 02:31:34 AM;1;34;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412295019 /> </measure>;02.12.2021 - 02:31:35 AM;6;127;
3;200;{t:19.38,ti:JSON,ts:1638412295415};02.12.2021 - 02:31:35 AM;4;34;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412295816 /> </measure>;02.12.2021 - 02:31:35 AM;8;127;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412296202 /> </measure>;02.12.2021 - 02:31:36 AM;7;127;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412296598</div>;02.12.2021 - 02:31:36 AM;2;97;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI5Njc0N3x0aXxsb3Jh};02.12.2021 - 02:31:37 AM;1;303;
4;200;t|19.07|ti|UL|ts|1638412297029;02.12.2021 - 02:31:37 AM;0;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412297389</div>;02.12.2021 - 02:31:37 AM;2;97;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412297791</div>;02.12.2021 - 02:31:37 AM;5;97;
5;200;<?xml version=1.0 encoding=UTF-8?><key=4jggokgpepnvsb2uv4s40d59ov><t value=20.45 />;02.12.2021 - 02:31:38 AM;5;83;
3;200;{t:19.38,ti:JSON,ts:1638412298588};02.12.2021 - 02:31:38 AM;1;34;
3;200;{t:19.38,ti:JSON,ts:1638412298979};02.12.2021 - 02:31:39 AM;5;34;
7;200;t|19.07|ti|TEROS12|ts|1638412299371;02.12.2021 - 02:31:39 AM;1;35;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjI5OTI3OXx0aXxsb3Jh};02.12.2021 - 02:31:39 AM;1;303;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412299771</div>;02.12.2021 - 02:31:39 AM;3;97;
4;200;t|19.07|ti|UL|ts|1638412300161;02.12.2021 - 02:31:40 AM;1;30;
7;200;t|19.07|ti|TEROS12|ts|1638412300554;02.12.2021 - 02:31:40 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412300953};02.12.2021 - 02:31:41 AM;2;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412301380</div>;02.12.2021 - 02:31:41 AM;6;97;
7;200;t|19.07|ti|TEROS12|ts|1638412301779;02.12.2021 - 02:31:41 AM;0;35;
7;200;t|19.07|ti|TEROS12|ts|1638412302178;02.12.2021 - 02:31:42 AM;2;35;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMwMjA2NXx0aXxsb3Jh};02.12.2021 - 02:31:42 AM;1;303;
4;200;t|19.07|ti|UL|ts|1638412302569;02.12.2021 - 02:31:42 AM;1;30;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMwMjUwOXx0aXxsb3Jh};02.12.2021 - 02:31:42 AM;3;303;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412302979 /> </measure>;02.12.2021 - 02:31:43 AM;11;127;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412303365 /> </measure>;02.12.2021 - 02:31:43 AM;5;127;
7;200;t|19.07|ti|TEROS12|ts|1638412303761;02.12.2021 - 02:31:43 AM;1;35;
4;200;t|19.07|ti|UL|ts|1638412304161;02.12.2021 - 02:31:44 AM;1;30;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMwNDIwNHx0aXxsb3Jh};02.12.2021 - 02:31:44 AM;2;303;
7;200;t|19.07|ti|TEROS12|ts|1638412304547;02.12.2021 - 02:31:44 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412304944};02.12.2021 - 02:31:44 AM;1;34;
7;200;t|19.07|ti|TEROS12|ts|1638412305336;02.12.2021 - 02:31:45 AM;1;35;
5;200;{applicationID:5,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};02.12.2021 - 02:31:45 AM;1;260;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412306137</div>;02.12.2021 - 02:31:46 AM;4;97;
4;200;t|19.07|ti|UL|ts|1638412306534;02.12.2021 - 02:31:46 AM;1;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412306926</div>;02.12.2021 - 02:31:46 AM;2;97;
7;200;t|19.07|ti|TEROS12|ts|1638412307326;02.12.2021 - 02:31:47 AM;1;35;
5;200;<!DOCTYPE html><div title=Current Temperature>17°C;02.12.2021 - 02:31:47 AM;1;50;
4;200;t|19.07|ti|UL|ts|1638412308125;02.12.2021 - 02:31:48 AM;1;30;
3;200;{t:19.38,ti:JSON,ts:1638412308517};02.12.2021 - 02:31:48 AM;1;34;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412308901</div>;02.12.2021 - 02:31:48 AM;3;97;
3;200;{t:19.38,ti:JSON,ts:1638412309302};02.12.2021 - 02:31:49 AM;3;34;
7;200;t|19.07|ti|TEROS12|ts|1638412309695;02.12.2021 - 02:31:49 AM;4;35;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMwOTY2MHx0aXxsb3Jh};02.12.2021 - 02:31:49 AM;1;303;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412310104 /> </measure>;02.12.2021 - 02:31:50 AM;6;127;
3;200;{t:19.38,ti:JSON,ts:1638412310491};02.12.2021 - 02:31:50 AM;1;34;
4;200;t|19.07|ti|UL|ts|1638412310884;02.12.2021 - 02:31:50 AM;3;30;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412311269 /> </measure>;02.12.2021 - 02:31:51 AM;5;127;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412311658</div>;02.12.2021 - 02:31:51 AM;3;97;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};02.12.2021 - 02:31:52 AM;3;284;
4;200;t|19.07|ti|UL|ts|1638412312690;02.12.2021 - 02:31:52 AM;2;30;
5;200;<div title=Current Temperature>17°C</div>;02.12.2021 - 02:31:53 AM;2;41;
4;200;t|19.07|ti|UL|ts|1638412313481;02.12.2021 - 02:31:53 AM;2;30;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412313880 /> </measure>;02.12.2021 - 02:31:53 AM;9;127;
3;200;{t:19.38,ti:JSON,ts:1638412314266};02.12.2021 - 02:31:54 AM;2;34;
4;200;t|19.07|ti|UL|ts|1638412314656;02.12.2021 - 02:31:54 AM;1;30;
3;200;{t:19.38,ti:JSON,ts:1638412315047};02.12.2021 - 02:31:55 AM;1;34;
5;200;{tempe:12.71};02.12.2021 - 02:31:55 AM;0;13;
3;200;{t:19.38,ti:JSON,ts:1638412315830};02.12.2021 - 02:31:55 AM;1;34;
4;200;t|19.07|ti|UL|ts|1638412316231;02.12.2021 - 02:31:56 AM;1;30;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412316632 /> </measure>;02.12.2021 - 02:31:56 AM;12;127;
4;200;t|19.07|ti|UL|ts|1638412317022;02.12.2021 - 02:31:57 AM;1;30;
7;200;t|19.07|ti|TEROS12|ts|1638412317414;02.12.2021 - 02:31:57 AM;2;35;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412317819 /> </measure>;02.12.2021 - 02:31:57 AM;5;127;
7;200;t|19.07|ti|TEROS12|ts|1638412318204;02.12.2021 - 02:31:58 AM;1;35;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412318623</div>;02.12.2021 - 02:31:58 AM;4;97;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412319024 /> </measure>;02.12.2021 - 02:31:59 AM;5;127;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMxODgyN3x0aXxsb3Jh};02.12.2021 - 02:31:59 AM;1;303;
4;200;t|19.07|ti|UL|ts|1638412319412;02.12.2021 - 02:31:59 AM;1;30;
4;200;t|19.07|ti|UL|ts|1638412319803;02.12.2021 - 02:31:59 AM;1;30;
3;200;{t:19.38,ti:JSON,ts:1638412320196};02.12.2021 - 02:32:00 AM;1;34;
4;200;t|19.07|ti|UL|ts|1638412320586;02.12.2021 - 02:32:00 AM;0;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412320987</div>;02.12.2021 - 02:32:01 AM;2;97;
3;200;{t:19.38,ti:JSON,ts:1638412321378};02.12.2021 - 02:32:01 AM;1;34;
4;200;t|19.07|ti|UL|ts|1638412321769;02.12.2021 - 02:32:01 AM;1;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412322170</div>;02.12.2021 - 02:32:02 AM;2;97;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMyMjA5Mnx0aXxsb3Jh};02.12.2021 - 02:32:02 AM;2;303;
7;200;t|19.07|ti|TEROS12|ts|1638412322583;02.12.2021 - 02:32:02 AM;1;35;
4;200;t|19.07|ti|UL|ts|1638412322970;02.12.2021 - 02:32:03 AM;1;30;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412323361</div>;02.12.2021 - 02:32:03 AM;1;97;
7;200;t|19.07|ti|TEROS12|ts|1638412323754;02.12.2021 - 02:32:03 AM;1;35;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=19.67 /><ti value = XML /><ts value = 1638412324147 /> </measure>;02.12.2021 - 02:32:04 AM;5;127;
2;200;<!DOCTYPE html><div id=temperature>19.67</div><div id=ti>HTML</div><div id=ts>1638412324539</div>;02.12.2021 - 02:32:04 AM;6;97;
7;200;t|19.07|ti|TEROS12|ts|1638412324935;02.12.2021 - 02:32:04 AM;1;35;
5;200;{t:12.71;02.12.2021 - 02:32:05 AM;0;8;
4;200;t|19.07|ti|UL|ts|1638412325726;02.12.2021 - 02:32:05 AM;1;30;
4;200;t|19.07|ti|UL|ts|1638412326118;02.12.2021 - 02:32:06 AM;1;30;
4;200;t|19.07|ti|UL|ts|1638412326509;02.12.2021 - 02:32:06 AM;1;30;
7;200;t|19.07|ti|TEROS12|ts|1638412326916;02.12.2021 - 02:32:06 AM;0;35;
4;200;t|19.07|ti|UL|ts|1638412327300;02.12.2021 - 02:32:07 AM;1;30;
3;200;{t:19.38,ti:JSON,ts:1638412327683};02.12.2021 - 02:32:07 AM;1;34;
4;200;t|19.07|ti|UL|ts|1638412328073;02.12.2021 - 02:32:08 AM;1;30;
7;200;t|19.07|ti|TEROS12|ts|1638412328450;02.12.2021 - 02:32:08 AM;1;35;
3;200;{t:19.38,ti:JSON,ts:1638412328833};02.12.2021 - 02:32:08 AM;1;34;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMyODg4MHx0aXxsb3Jh};02.12.2021 - 02:32:09 AM;1;303;
4;200;t|19.07|ti|UL|ts|1638412329227;02.12.2021 - 02:32:09 AM;1;30;
4;200;t|19.07|ti|UL|ts|1638412329642;02.12.2021 - 02:32:09 AM;3;30;
7;200;t|19.07|ti|TEROS12|ts|1638412330024;02.12.2021 - 02:32:10 AM;1;35;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODQxMjMzMDExNnx0aXxsb3Jh};02.12.2021 - 02:32:10 AM;1;303;
